,Unnamed: 0,subject_no,Trial_Index_,block,text,block_sequence,block_name,block_num,path,image,trialID,label,category,number,lastBlockType,tokenized,visual,wordnet_similarity_label,wordnet_similarity_category
6325,13,10,14,4,shape,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2279,112,human,person,,,['shape'],4.705882353,0.05263157894736842,0.1111111111111111
6326,14,10,15,4,"shape, jeans, black coar",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,1685,113,human,person,,,"['shape', 'jean', 'black', 'coar']",4.269349845,0.05302471865939359,0.10067340067340068
6327,15,10,16,4,outline,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2203,114,human,person,,,['outline'],3.444444444,0.058823529411764705,0.1111111111111111
6328,16,10,17,4,outline,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2128,115,human,person,,,['outline'],3.444444444,0.058823529411764705,0.1111111111111111
6329,17,10,18,4,"outline, black clothes",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2019,116,human,person,,,"['outline', 'black', 'clothe']",3.888344226333333,0.05322128851540616,0.10101010101010101
6330,18,10,19,4,white bag,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,1142,117,human,person,,,"['white', 'bag']",4.5205882355,0.0787878787878788,0.3125
6331,19,10,20,4,"hair, pink coat",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,1893,118,human,person,,,"['hair', 'pink', 'coat']",4.377450980333333,0.05770308123249299,0.1053030303030303
6332,20,10,21,4,"shape, head, light shirt, jeans",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2028,119,human,person,,,"['shape', 'head', 'light', 'shirt', 'jean']",4.442229102200001,0.05499304187384683,0.10611111111111111
6333,21,10,22,4,"shape, black clothes",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,1926,120,human,person,,,"['shape', 'black', 'clothe']",4.308823529333334,0.05012531328320802,0.10101010101010101
6334,22,10,23,4,shape,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2092,121,human,person,,,['shape'],4.705882353,0.05263157894736842,0.1111111111111111
6335,23,10,24,4,"outline, white clothes",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2108,122,human,person,,,"['outline', 'white', 'clothe']",3.9314814813333334,0.0748663101604278,0.3055555555555556
6336,24,10,25,4,outline,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,1770,123,human,person,,,['outline'],3.444444444,0.058823529411764705,0.1111111111111111
6337,25,10,26,4,"blue shirt, white pants",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2229,124,human,person,,,"['blue', 'shirt', 'white', 'pant']",4.0,0.062161796536796536,0.19823232323232323
6338,26,10,27,4,"white shirt, black pants",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2102,125,human,person,,,"['white', 'shirt', 'black', 'pant']",4.0051470587499995,0.062161796536796536,0.19823232323232326
6339,27,10,28,4,"blacck clothes,legs",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,1731,126,human,person,,,"['blacck', 'clothesleg']",0.0,0.0,0.0
6340,28,10,29,4,"shape, on the road",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2262,127,human,person,,,"['shape', 'on', 'the', 'road']",3.3096405227499996,0.06203007518796992,0.12698412698412698
6341,29,10,30,4,"jeans, shoes",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2090,128,human,person,,,"['jean', 'shoe']",4.010233918,0.06274509803921569,0.1125
6342,30,10,31,4,shape,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2271,129,human,person,,,['shape'],4.705882353,0.05263157894736842,0.1111111111111111
6343,31,10,32,4,"white clothes, face",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2040,130,human,person,,,"['white', 'clothe', 'face']",4.433333333333334,0.07323232323232323,0.3125
6344,32,10,33,4,outline,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,1788,131,human,person,,,['outline'],3.444444444,0.058823529411764705,0.1111111111111111
6345,33,10,34,4,"shape, black clothes, face",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2393,132,human,person,,,"['shape', 'black', 'clothe', 'face']",4.469117647,0.051935394040657196,0.109006734006734
6346,34,10,35,4,"shape, legs",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,1664,133,human,person,,,"['shape', 'leg']",4.2647058824999995,0.05131578947368421,0.10555555555555556
6347,35,10,36,4,"outline, head",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2457,134,human,person,,,"['outline', 'head']",3.9590643275,0.05718954248366013,0.11805555555555555
6348,36,10,37,4,"white shirt, jeans",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2161,135,human,person,,,"['white', 'shirt', 'jean']",4.343859649,0.07074420677361853,0.23703703703703705
6349,37,10,38,4,"shirt, black pants",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2170,136,human,person,,,"['shirt', 'black', 'pant']",3.806862745,0.05257936507936508,0.09764309764309764
6350,38,10,39,4,outline,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,1746,137,human,person,,,['outline'],3.444444444,0.058823529411764705,0.1111111111111111
6351,39,10,40,4,"arms,green clothes, head",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2275,138,human,person,,,"['armsgreen', 'clothe', 'head']",4.1118421055,0.05555555555555555,0.125
6352,40,10,41,4,"outline, mask",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,1803,139,human,person,,,"['outline', 'mask']",3.722222222,0.06512605042016806,0.12698412698412698
6353,41,10,42,4,outline,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,1783,140,human,person,,,['outline'],3.444444444,0.058823529411764705,0.1111111111111111
6354,42,10,43,4,"white pants, legs",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2087,141,human,person,,,"['white', 'pant', 'leg']",3.5245098039999996,0.06284271284271285,0.23030303030303031
6355,43,10,44,4,"green vest, legs",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,1748,142,human,person,,,"['green', 'vest', 'leg']",3.913886022333333,0.05337301587301587,0.10067340067340068
6356,44,10,45,4,"outline, jeans",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2121,143,human,person,,,"['outline', 'jean']",3.5380116955,0.058823529411764705,0.10555555555555556
6357,45,10,46,4,"mask, head",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,2186,144,human,person,,,"['mask', 'head']",4.2368421055,0.06349206349206349,0.13392857142857142
6358,46,10,47,4,"outline, head, legs",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,1917,145,human,person,,,"['outline', 'head', 'leg']",3.913886022333333,0.05479302832244009,0.11203703703703705
6359,47,10,48,4,"outline, black coar",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/010ET3,1994,146,human,person,,,"['outline', 'black', 'coar']",3.9575163395,0.05322128851540616,0.10101010101010101
6360,0,11,1,4,"body shape, clothes",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2102,99,human,person,,,"['body', 'shape', 'clothe']",4.257223942333333,0.06477732793522267,0.1388888888888889
6361,1,11,2,4,body shape,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2108,100,human,person,,,"['body', 'shape']",4.510835913499999,0.06477732793522267,0.1388888888888889
6362,2,11,3,4,"location, legs",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1783,101,human,person,,,"['location', 'leg']",3.474264706,0.06346153846153846,0.15000000000000002
6363,3,11,4,4,"location, color of clothes",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2186,102,human,person,,,"['location', 'color', 'of', 'clothe']",3.220486111,0.06477732793522267,0.15555555555555556
6364,4,11,5,4,coat,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2008,103,human,person,,,['coat'],3.861111111,0.058823529411764705,0.1
6365,5,11,6,4,"clothes, legs",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2161,104,human,person,,,"['clothe', 'leg']",3.786764706,0.05,0.1
6366,6,11,7,4,"dress, legs",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2252,105,human,person,,,"['dress', 'leg']",4.088235294,0.05625,0.10555555555555556
6367,7,11,8,4,clothes,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2270,106,human,person,,,['clothe'],3.75,0.0,0.0
6368,8,11,9,4,"body shape, location",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2223,107,human,person,,,"['body', 'shape', 'location']",4.048890609,0.06882591093117409,0.15925925925925927
6369,9,11,10,4,shape,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2279,108,human,person,,,['shape'],4.705882353,0.05263157894736842,0.1111111111111111
6370,10,11,11,4,location,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1803,109,human,person,,,['location'],3.125,0.07692307692307693,0.2
6371,11,11,12,4,"color of clothes, shape",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1731,110,human,person,,,"['color', 'of', 'clothe', 'shape']",3.61570669925,0.05263157894736842,0.1111111111111111
6372,12,11,13,4,head shape,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1954,111,human,person,,,"['head', 'shape']",4.589783282,0.054093567251461985,0.11805555555555555
6373,13,11,14,4,location,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2262,112,human,person,,,['location'],3.125,0.07692307692307693,0.2
6374,14,11,15,4,"location, body shape",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2203,113,human,person,,,"['location', 'body', 'shape']",4.048890609,0.06882591093117409,0.15925925925925927
6375,15,11,16,4,legs,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2226,114,human,person,,,['leg'],3.823529412,0.05,0.1
6376,16,11,17,4,body shape,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1664,115,human,person,,,"['body', 'shape']",4.510835913499999,0.06477732793522267,0.1388888888888889
6377,17,11,18,4,body shape,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2271,116,human,person,,,"['body', 'shape']",4.510835913499999,0.06477732793522267,0.1388888888888889
6378,18,11,19,4,color of clothes,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2090,117,human,person,,,"['color', 'of', 'clothe']",3.2523148146666667,0.05263157894736842,0.1111111111111111
6379,19,11,20,4,body shape,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1852,118,human,person,,,"['body', 'shape']",4.510835913499999,0.06477732793522267,0.1388888888888889
6380,20,11,21,4,"trousers, clothes, shape",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2229,119,human,person,,,"['trouser', 'clothe', 'shape']",4.073529411666667,0.05756578947368421,0.1111111111111111
6381,21,11,22,4,"shape, location",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1805,120,human,person,,,"['shape', 'location']",3.9154411765,0.06477732793522267,0.15555555555555556
6382,22,11,23,4,location,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1918,121,human,person,,,['location'],3.125,0.07692307692307693,0.2
6383,23,11,24,4,color of clothes,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2327,122,human,person,,,"['color', 'of', 'clothe']",3.2523148146666667,0.05263157894736842,0.1111111111111111
6384,24,11,25,4,body shape,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1893,123,human,person,,,"['body', 'shape']",4.510835913499999,0.06477732793522267,0.1388888888888889
6385,25,11,26,4,"body shape, legs",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1917,124,human,person,,,"['body', 'shape', 'leg']",4.281733746333333,0.05985155195681511,0.1259259259259259
6386,26,11,27,4,clothes,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1142,125,human,person,,,['clothe'],3.75,0.0,0.0
6387,27,11,28,4,"clothes, uniform",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1748,126,human,person,,,"['clothe', 'uniform']",3.994047619,0.06666666666666667,0.125
6388,28,11,29,4,"clothes, arms, head",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2170,127,human,person,,,"['clothe', 'arm', 'head']",4.013955343,0.05277777777777778,0.1125
6389,29,11,30,4,shape,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2334,128,human,person,,,['shape'],4.705882353,0.05263157894736842,0.1111111111111111
6390,30,11,31,4,"body shape, location",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2128,129,human,person,,,"['body', 'shape', 'location']",4.048890609,0.06882591093117409,0.15925925925925927
6391,31,11,32,4,head,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2040,130,human,person,,,['head'],4.473684211,0.05555555555555555,0.125
6392,32,11,33,4,shape,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2457,131,human,person,,,['shape'],4.705882353,0.05263157894736842,0.1111111111111111
6393,33,11,34,4,head,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1817,132,human,person,,,['head'],4.473684211,0.05555555555555555,0.125
6394,34,11,35,4,legs,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1746,133,human,person,,,['leg'],3.823529412,0.05,0.1
6395,35,11,36,4,clothes,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2028,134,human,person,,,['clothe'],3.75,0.0,0.0
6396,36,11,37,4,shape,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1926,135,human,person,,,['shape'],4.705882353,0.05263157894736842,0.1111111111111111
6397,37,11,38,4,shape,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1770,136,human,person,,,['shape'],4.705882353,0.05263157894736842,0.1111111111111111
6398,38,11,39,4,trousers,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2087,137,human,person,,,['trouser'],3.764705882,0.0625,0.1111111111111111
6399,39,11,40,4,legs,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2393,138,human,person,,,['leg'],3.823529412,0.05,0.1
6400,40,11,41,4,"head, location",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2092,139,human,person,,,"['head', 'location']",3.7993421055,0.06623931623931624,0.1625
6401,41,11,42,4,bag,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1788,140,human,person,,,['bag'],4.441176471,0.06666666666666667,0.125
6402,42,11,43,4,"trousers, clothes",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2164,141,human,person,,,"['trouser', 'clothe']",3.7573529409999997,0.0625,0.1111111111111111
6403,43,11,44,4,"arms, skin",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2275,142,human,person,,,"['arm', 'skin']",4.059090909,0.058333333333333334,0.1125
6404,44,11,45,4,"shape, head",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2019,143,human,person,,,"['shape', 'head']",4.589783282,0.054093567251461985,0.11805555555555555
6405,45,11,46,4,body shape,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1994,144,human,person,,,"['body', 'shape']",4.510835913499999,0.06477732793522267,0.1388888888888889
6406,46,11,47,4,shapes,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,2121,145,human,person,,,['shape'],4.705882353,0.05263157894736842,0.1111111111111111
6407,47,11,48,4,"shape, legs",2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/011ET3,1685,146,human,person,,,"['shape', 'leg']",4.2647058824999995,0.05131578947368421,0.10555555555555556
6408,0,12,1,4,plastic bag,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,1788,99,human,person,,,"['plastic', 'bag']",4.48374613,0.06458333333333333,0.14583333333333331
6409,1,12,2,4,blue shirt with big red somthing,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,2186,100,human,person,,,"['blue', 'shirt', 'with', 'big', 'red', 'somthing']",4.238888889,0.05257936507936508,0.09764309764309764
6410,2,12,3,4,walking,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,1926,101,human,person,,,['walk'],3.117647059,0.043478260869565216,0.07692307692307693
6411,3,12,4,4,legs,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,1664,102,human,person,,,['leg'],3.823529412,0.05,0.1
6412,4,12,5,4,leg and package,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,1918,103,human,person,,,"['leg', 'and', 'package']",3.1517027866666667,0.05277777777777778,0.1125
6413,5,12,6,4,girl hair chating aalk,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,2008,104,human,person,,,"['girl', 'hair', 'chat', 'aalk']",3.944944945,0.06452991452991452,0.15833333333333333
6414,6,12,7,4,legs ,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,2226,105,human,person,,,['leg'],3.823529412,0.05,0.1
6415,7,12,8,4,girls white and pink,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,1893,106,human,person,,,"['girl', 'white', 'and', 'pink']",3.8245356037500002,0.07181707181707182,0.28030303030303033
6416,8,12,9,4,man smoking,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,2019,107,human,person,,,"['man', 'smoke']",4.1722689074999995,0.06666666666666667,0.21666666666666667
6417,9,12,10,4,man walking arm head,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,1685,108,human,person,,,"['man', 'walk', 'arm', 'head']",3.8670841542499996,0.058091787439613525,0.15881410256410255
6418,10,12,11,4,white,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,2108,109,human,person,,,['white'],4.6,0.09090909090909091,0.5
6419,11,12,12,4,shape alike,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,1803,110,human,person,,,"['shape', 'alike']",4.3003095975,0.05263157894736842,0.1111111111111111
6420,12,12,13,4,dark shape alike,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,2128,111,human,person,,,"['dark', 'shape', 'alike']",4.428276573666667,0.05263157894736842,0.1111111111111111
6421,13,12,14,4,walking legs jeas ,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,2090,112,human,person,,,"['walk', 'leg', 'jea']",3.4705882355,0.04673913043478261,0.08846153846153847
6422,14,12,15,4,white shirt  hug,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,2270,113,human,person,,,"['white', 'shirt', ' ', 'hug']",3.9666666666666663,0.06502525252525253,0.22751322751322753
6423,15,12,16,4,far dark but alike,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,1770,114,human,person,,,"['far', 'dark', 'but', 'alike']",3.2727130325000005,0.05012531328320802,0.10101010101010101
6424,16,12,17,4,whte feet,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,2161,115,human,person,,,"['whte', 'foot']",4.105263158,0.05,0.1
6425,17,12,18,4,open the car ,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,1852,116,human,person,,,"['open', 'the', 'car']",2.9150326796666666,0.059027777777777776,0.10795454545454546
6426,18,12,19,4,head and shirt,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,2040,117,human,person,,,"['head', 'and', 'shirt']",3.5298245616666666,0.059027777777777776,0.11805555555555555
6427,19,12,20,4,walk arm  leg head,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,2102,118,human,person,,,"['walk', 'arm', ' ', 'leg', 'head']",3.808260625,0.049758454106280194,0.10048076923076923
6428,20,12,21,4,head and legs,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,1917,119,human,person,,,"['head', 'and', 'leg']",3.2043343656666665,0.05277777777777778,0.1125
6429,21,12,22,4,walking bag man ,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,2393,120,human,person,,,"['walk', 'bag', 'man']",3.8725490196666663,0.0644927536231884,0.17841880341880342
6430,22,12,23,4,in the window head,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,2092,121,human,person,,,"['in', 'the', 'window', 'head']",3.193502752,0.05601851851851852,0.11203703703703705
6431,23,12,24,4,head black shirt ,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,2271,122,human,person,,,"['head', 'black', 'shirt']",4.581424148666667,0.055224867724867725,0.109006734006734
6432,24,12,25,4,shape alike,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,2457,123,human,person,,,"['shape', 'alike']",4.3003095975,0.05263157894736842,0.1111111111111111
6433,25,12,26,4,two legs arm and head,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,2028,124,human,person,,,"['two', 'leg', 'arm', 'and', 'head']",3.4391781594,0.050793650793650794,0.10397727272727272
6434,26,12,27,4,arm in shadow,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,2170,125,human,person,,,"['arm', 'in', 'shadow']",3.705080214,0.048484848484848485,0.09444444444444444
6435,27,12,28,4,head hat,2.0,exp_car1,3,/Hum_ExpTask_Test3_deploy/results/012ET3,1817,126,human,person,,,"['head', 'hat']",4.472136223,0.059027777777777776,0.11805555555555555
