subject_no,Trial_Index_,block,text,block_sequence,block_name,label,image
33,39,1,"seats, comfortable, usually in living room",1,prac,couch,couch_31735.png
33,40,1,"heater, has timer and a plate inside",1,prac,microwave,microwave_91615.png
34,1,1,"red fruit, yellow inside, hard, juicy, healthy",1,prac,apple,apple_216277.png
34,2,1,"sleep in, in house, soft",1,prac,bed,bed_491757.png
34,3,1,"animal, black and white skin, hairy",1,prac,zebra,zebra_449406.png
34,4,1,"white, hold food, in house ktchen, cold keep fresh",1,prac,refrigerator,refrigerator_536947.png
34,5,1,"stick hold in hands, circle board hitting ball, sport",1,prac,tennis racket,tennis racket_394559.png
34,6,1,"round, aviod sunshine or rain, with stick hold in hands",1,prac,umbrella,umbrella_180487.png
34,7,1,"fly in the sky, transport, travel people or things, big",1,prac,airplane,airplane_167540.png
34,8,1,"bag, carry things, sometimes with wheels",1,prac,suitcase,suitcase_23023.png
34,9,1,"animal, long tail, people can sit on, have races",1,prac,horse,horse_439715.png
34,10,1,"hold wine or water, glass, light, round",1,prac,wine glass,wine glass_25394.png
34,11,1,"2 board, for snow sport, long",1,prac,skis,skis_342397.png
34,12,1,"cooking, in the kitchen, black, heat",1,prac,oven,oven_446005.png
34,13,1,"animal, white, hairy, 4legs, run fast",1,prac,horse,horse_382088.png
34,14,1,"bag with wheels. carry things, for traveling",1,prac,suitcase,suitcase_350019.png
34,15,1,"2legs, 2 hands, animal",1,prac,person,person_278705.png
34,16,1,"on water, seats, people travel, expensive",1,prac,boat,boat_442822.png
34,17,1,"stick with a top, avoid rain",1,prac,umbrella,umbrella_455157.png
34,18,1,"bread, vagetable sussage sauses inside, fastfood",1,prac,hot dog,hot dog_400082.png
34,19,1,"long transport, many seats, 4 wheels",1,prac,bus,bus_226154.png
34,20,1,"bag, carry things, people use to go to school or work",1,prac,backpack,backpack_370478.png
34,21,1,"animal, provide milk, black and white skin",1,prac,cow,cow_361268.png
34,22,1,"heat food, in the kitchen",1,prac,microwave,microwave_91615.png
34,23,1,"electicity, heat air, blow, dry hair fast, with bottons",1,prac,hair drier,hair drier_239041.png
34,24,1,"toy, hairy, cute, like bear animal",1,prac,teddy bear,teddy bear_82180.png
34,25,1,"huge animal, long nose, big ears, grey, heavy 4 legs, 2 white teeth",1,prac,elephant,elephant_97230.png
34,26,1,"board, people stand on, water sport",1,prac,surfboard,surfboard_554595.png
34,27,1,"yellow skin, white inside, fruit, bend, long",1,prac,banana,banana_279769.png
34,28,1,"glass, long, hold water, with sticker outside",1,prac,bottle,bottle_385029.png
34,29,1,"bag, hold in hands, carry things, women love buyying new one",1,prac,handbag,handbag_383842.png
34,30,1,"woooden board, put things on it, big, long, heavy",1,prac,dining table,dining table_385029.png
34,31,1,"computer, can carry around, screen and keyboard, usually with a mouse to use",1,prac,laptop,laptop_482970.png
34,32,1,"2 knives, 2 round holes, tool to cut things",1,prac,scissors,scissors_324715.png
34,33,1,"bag, carry things, can match people outfit",1,prac,handbag,handbag_250127.png
34,34,1,"board with 4 wheels, people stand on and move fast, sport",1,prac,skateboard,skateboard_71877.png
34,35,1,"put out fire, on road side, red",1,prac,fire hydrant,fire hydrant_293071.png
34,36,1,"long transport, many coaches, on railway, many seats or beds inside, through countries cities",1,prac,train,train_539143.png
34,37,1,"red fruit, yellow inside, juicy",1,prac,apple,apple_562059.png
34,38,1,"soft, in house, with cusions, bigger than chair, people sit on",1,prac,couch,couch_31735.png
34,39,1,"toy hairy, cute, like a bear",1,prac,teddy bear,teddy bear_205542.png
34,40,1,"pot vase, flower and leaves, decorating house",1,prac,potted plant,potted plant_407614.png
35,1,1,a tool can make the hair dry,1,prac,hair drier,hair drier_239041.png
35,2,1,a cute toy with fluffy hair,1,prac,teddy bear,teddy bear_205542.png
35,3,1,a animal which can be ride by people,1,prac,horse,horse_382088.png
35,4,1,a transportation for people it has many seats,1,prac,bus,bus_226154.png
35,5,1,creatures with intelligent mind ,1,prac,person,person_278705.png
35,6,1,a transportation which is in air and fast,1,prac,airplane,airplane_167540.png
35,7,1,people can lie on it for rest,1,prac,bed,bed_491757.png
35,8,1,a wild animal with large and long nose ,1,prac,elephant,elephant_97230.png
35,9,1,people can ride on it ,1,prac,horse,horse_439715.png
35,10,1,a powerful tool for internet usage,1,prac,laptop,laptop_482970.png
35,11,1,2 long plates for people to stand on it and move in the snow,1,prac,skis,skis_342397.png
35,12,1,a very convenient transportation,1,prac,train,train_539143.png
35,13,1,small containers to drink liquids,1,prac,wine glass,wine glass_25394.png
35,14,1,a sweet fruit ,1,prac,banana,banana_279769.png
35,15,1,a colored wild animal with black and white stripes on body,1,prac,zebra,zebra_449406.png
35,16,1,a tool to split the paper etc.,1,prac,scissors,scissors_324715.png
35,17,1,a tool to stop the fire,1,prac,fire hydrant,fire hydrant_293071.png
35,18,1,used to contain things for travel,1,prac,suitcase,suitcase_23023.png
35,19,1,used to shed the rain,1,prac,umbrella,umbrella_180487.png
35,20,1,a container for liquids,1,prac,bottle,bottle_385029.png
35,21,1,used to hit and ped the ball in sports,1,prac,tennis racket,tennis racket_394559.png
35,22,1,used to make food fresh,1,prac,refrigerator,refrigerator_536947.png
35,23,1,a healthy red fuit,1,prac,apple,apple_562059.png
35,24,1,used to heat food,1,prac,microwave,microwave_91615.png
35,25,1,a cute toy with bear appearances,1,prac,teddy bear,teddy bear_82180.png
35,26,1,used to contain things ,1,prac,handbag,handbag_250127.png
35,27,1,a plate for people to stand on it ,1,prac,surfboard,surfboard_554595.png
35,28,1,used to contain things when traveling can be packed on sholders,1,prac,backpack,backpack_370478.png
35,29,1,a plate where people can stand on it,1,prac,skateboard,skateboard_71877.png
35,30,1,a healthy fruit,1,prac,apple,apple_216277.png
35,31,1,people can sit on it for rest,1,prac,couch,couch_31735.png
35,32,1,a large container for things in travel,1,prac,suitcase,suitcase_350019.png
35,33,1,beautiful flowers which is grew in the bottle,1,prac,potted plant,potted plant_407614.png
35,34,1,for heating food,1,prac,oven,oven_446005.png
35,35,1,an american fast food,1,prac,hot dog,hot dog_400082.png
35,36,1,a taamed animal which can provide milk,1,prac,cow,cow_361268.png
35,37,1,poeple can eating on it,1,prac,dining table,dining table_385029.png
35,38,1,can contain many things when outing,1,prac,handbag,handbag_383842.png
35,39,1,people can transport on water by it,1,prac,boat,boat_442822.png
35,40,1,used to shed rain,1,prac,umbrella,umbrella_455157.png
36,1,1,"people can sit in, on the road, have driver in the front",1,prac,bus,bus_226154.png
36,2,1,"animals, 4 legs, in the wild, have long nose, huge body",1,prac,elephant,elephant_97230.png
36,3,1,"with clothes, two hands, head, leg",1,prac,person,person_278705.png
36,4,1,"cute, toy, small, brown",1,prac,teddy bear,teddy bear_205542.png
36,5,1,"holder, circle, with cross line, sport",1,prac,tennis racket,tennis racket_394559.png
36,6,1,"long smooth shape, with liquid in, transparent, glasses",1,prac,bottle,bottle_385029.png
36,7,1,"sea, long shape board, can support people on the wave surfing",1,prac,surfboard,surfboard_554595.png
36,8,1,"eatable, red sausage with bread, long shape",1,prac,hot dog,hot dog_400082.png
36,9,1,"animal, furry, long face, 4 legs",1,prac,horse,horse_382088.png
36,10,1,"eatable, fruit, red, juicy",1,prac,apple,apple_216277.png
36,11,1,"fruit, yellow, long shape, on the tree,",1,prac,banana,banana_279769.png
36,12,1,"4 legs, animal, people can sit on, furry tail, long face, riding",1,prac,horse,horse_439715.png
36,13,1,"have wheels, recktangle object, can put something in, have zipper",1,prac,suitcase,suitcase_350019.png
36,14,1,"with wine in, transparent, have thin holder and bottom circle shaped, glass",1,prac,wine glass,wine glass_25394.png
36,15,1,x,1,prac,scissors,scissors_324715.png
36,16,1,"4 wheels, long board, people can stand on",1,prac,skateboard,skateboard_71877.png
36,17,1,"fruit, red, eatable,on the tree",1,prac,apple,apple_562059.png
36,18,1,"with pillow, in the bedroom,huge size",1,prac,bed,bed_491757.png
36,19,1,"screen keyboard and touch bar, have camera, online surfing, can flip",1,prac,laptop,laptop_482970.png
36,20,1,"have zipper, can put things in, can wear on the back",1,prac,backpack,backpack_370478.png
36,21,1,"animals, 4 legs, long tail",1,prac,cow,cow_361268.png
36,22,1,"in the kitchen, have space to put food in, controll bar for heating process",1,prac,oven,oven_446005.png
36,23,1,"long, moving on the track, have carts, have doors",1,prac,train,train_539143.png
36,24,1,"in the bathroom, machine, with charger, have wind out through the circle, drying hair",1,prac,hair drier,hair drier_239041.png
36,25,1,"can put things on, usually 4 legs supported, large board ",1,prac,dining table,dining table_385029.png
36,26,1,"people wearings, can put things in",1,prac,handbag,handbag_250127.png
36,27,1,"can expand, have holders, can aviod rain",1,prac,umbrella,umbrella_455157.png
36,28,1,"can put things in, wear on shoulder or take on hand, have zippers",1,prac,handbag,handbag_383842.png
36,29,1,"green, decoration in house, have plot support, plant",1,prac,potted plant,potted plant_407614.png
36,30,1,"can put things in, have 4 wheels, have long-short-flexible holder, zippers",1,prac,suitcase,suitcase_23023.png
36,31,1,"on the sea/lake, people can sit in, moving, have safety protection on it",1,prac,boat,boat_442822.png
36,32,1,"avoid rain, circle shape",1,prac,umbrella,umbrella_180487.png
36,33,1,"black and white, animal, 4 legs",1,prac,zebra,zebra_449406.png
36,34,1,"board, support people, snow",1,prac,skis,skis_342397.png
36,35,1,"people can sit on, on the floor",1,prac,couch,couch_31735.png
36,36,1,"in the sky, have wings both side",1,prac,airplane,airplane_167540.png
36,37,1,"machine, storage, with charger, have doors",1,prac,refrigerator,refrigerator_536947.png
36,38,1,"toy, small",1,prac,teddy bear,teddy bear_82180.png
36,39,1,"by the road, with water supply in side",1,prac,fire hydrant,fire hydrant_293071.png
36,40,1,"can put food in, holder, control bar",1,prac,microwave,microwave_91615.png
37,1,1,is big and rectangular. can stuff a long of tings inside for travelling.,1,prac,suitcase,suitcase_23023.png
37,2,1,the handle is used for firm grip to carry the whole racket. the reacket has a tough net to bounce the ball abck.,1,prac,tennis racket,tennis racket_394559.png
37,3,1,has brown and white spots. can get milk from it.,1,prac,cow,cow_361268.png
37,4,1,a narrow and long platfom for supporting the feet placement when skiing on snow.,1,prac,skis,skis_342397.png
37,5,1,is round and crunchy and juicy.,1,prac,apple,apple_216277.png
37,6,1,is very big and has travel on water by floating or sailing. many people can fit inside.,1,prac,boat,boat_442822.png
37,7,1,the material is soft. usually used by children to cuddle with when they go to sleep. some makes thme as their friends.,1,prac,teddy bear,teddy bear_82180.png
37,8,1,"yellow, long and has a peel.",1,prac,banana,banana_279769.png
37,9,1,four wheels. rectangle and very long. hs many seats with a driver's seat in front.,1,prac,bus,bus_226154.png
37,10,1,rectangule sjaped. has a lot of space inside to put books. can be used for traelling and going to school.,1,prac,backpack,backpack_370478.png
37,11,1,has a wide screen.  a keyboard for typing. a mousepad. is portble. ,1,prac,laptop,laptop_482970.png
37,12,1,material is soft. used by children and treats it as a friend. can cuddle with it when sleeping.,1,prac,teddy bear,teddy bear_205542.png
37,13,1,a very soft place to sit down. usually situated in the living room for everyone to use.,1,prac,couch,couch_31735.png
37,14,1,a long board with sandpaper on top of it to support the grip firm of feet placement. has four wheels for rolling.,1,prac,skateboard,skateboard_71877.png
37,15,1,rectangular shpaed. has a freezer and a fridge. can stuff cooked and raw food inside to prvent them from being sopiled.,1,prac,refrigerator,refrigerator_536947.png
37,16,1,long and wide. can use to surd on water.,1,prac,surfboard,surfboard_554595.png
37,17,1,hs facial features. has emotions. has thoughts unique to each individual. everyone has dfferent fingerprints.,1,prac,person,person_278705.png
37,18,1,has two cirlces for placing fingers through. has sharp blading for cutting through materials.,1,prac,scissors,scissors_324715.png
37,19,1,has four legs and is an anmial. horse sddles can be placed to ride on it.,1,prac,horse,horse_439715.png
37,20,1,a bag to carry aroun. has space to put in objcts and can carry it om your shoulder.,1,prac,handbag,handbag_250127.png
37,21,1,has four wheels for rolling. a handle for holding it. rectangular shape. has space to put in objects. used a lot in travelling.,1,prac,suitcase,suitcase_350019.png
37,22,1,red. round. crunchy. hs a brown stem/,1,prac,apple,apple_562059.png
37,23,1,has a handle to open and close the lid. cna heat food insdie. has buttons for switicing the temperature.,1,prac,microwave,microwave_91615.png
37,24,1,a wide surface supported with four legs. can be wooden. usually used in dining room for placing food on top. ,1,prac,dining table,dining table_385029.png
37,25,1,looks llike a wide open cover supported by metals. can open and close. protect you from the rain.,1,prac,umbrella,umbrella_180487.png
37,26,1,cover is wide and protects you from being wet. has a handle to carry it and use it over yourself.,1,prac,umbrella,umbrella_455157.png
37,27,1,has a lot of space to put stuff inside. has a handle to carry it by hand.,1,prac,handbag,handbag_383842.png
37,28,1,made of glass. has a long handle with a supprting round cup on top for wine.,1,prac,wine glass,wine glass_25394.png
